,revenue,pred,,,
5838,551281,64773750.99,5.741373025,7.811399047,-2.070026023
5839,22424195,43036081.9,7.350716861,7.633832725,-0.283115864
5840,18642,64954836.96,4.270492504,7.812611497,-3.542118993
5841,48390,47349249.66,4.684755622,7.675313101,-2.990557479
5842,5155325,331006356.9,6.712256049,8.519836334,-1.807580285
5843,46000000,,7.662757832,#NUM!,#NUM!
5844,13954476,,7.144713533,#NUM!,#NUM!
5845,8109160,110953107,6.908975869,8.045139468,-1.136163599
5846,71154592,174165301.3,7.852202933,8.240961635,-0.388758703
5847,75143,10219944.63,4.87588853,7.009448543,-2.133560013
5848,3396726,64286080.28,6.531060516,7.808116946,-1.277056431
5849,33232,44598354.12,4.521556479,7.649318832,-3.127762352
5850,20275812,93869761,7.306978256,7.972525712,-0.665547456
5851,9494789,32920607.12,6.977485318,7.517467836,-0.539982518
5852,1337274,19100194.94,6.126220401,7.2810378,-1.154817399
5853,2107925,,6.323855155,#NUM!,#NUM!
5854,154984035,82776890.08,8.190286964,7.917909106,0.272377858
5855,469160692,280089084.1,8.671321618,8.447296183,0.224025435
5856,242688965,117132574.6,8.38505003,8.068677689,0.31637234
5857,64065,105760775.6,4.80662083,8.024324627,-3.217703797
5858,2227167,66850163.14,6.347752783,7.825102471,-1.477349688
5859,17508518,52485441.17,7.243249387,7.720038852,-0.476789465
5860,17000000,,7.230448921,#NUM!,#NUM!
5861,7176347,,6.85590343,#NUM!,#NUM!
5862,342183,70038972.22,5.53425843,7.845339764,-2.311081335
5863,770706,130165255.5,5.88688874,8.114495075,-2.227606335
5864,34077920,44350286.5,7.532473079,7.64689643,-0.114423351
5865,30800231,108249417.5,7.488553974,8.034425568,-0.545871594
5866,25109572,,7.39983931,#NUM!,#NUM!
5867,2365467,47321448.88,6.373916894,7.675058033,-1.30114114
5868,5000000,,6.698970004,#NUM!,#NUM!
5869,16971,61357025.96,4.229707433,7.787864301,-3.558156867
5870,11229,43038936.36,4.050341082,7.63386153,-3.583520448
5871,4793,,3.680607429,#NUM!,#NUM!
5872,49002684,184277558.9,7.690219868,8.265472451,-0.575252583
5873,174600318,126899728.1,8.24204503,8.103460692,0.138584339
5874,26049082,82302503.38,7.415792423,7.915413045,-0.499620622
5875,675120017,276431981.9,8.829380985,8.441588287,0.387792697
5876,52597999,91749160.99,7.720969222,7.962602101,-0.241632879
5877,222809600,122832605.4,8.347933899,8.089313664,0.258620235
5878,15000,54932597.38,4.176091259,7.739830134,-3.563738875
5879,337580051,292138840.2,8.528376774,8.465589301,0.062787474
5880,56574,53398080,4.752616886,7.727525642,-2.974908756
5881,3123963,25343355.49,6.494705881,7.403864116,-0.909158234
5882,272912430,156468878.1,8.436023316,8.194427969,0.241595348
5883,5380251,61539056.08,6.730802537,7.789150831,-1.058348294
5884,203277636,193473250.9,8.308089601,8.286620929,0.021468672
5885,15071,64068877.67,4.17814207,7.806647116,-3.628505046
5886,3485127,96977279.61,6.542218609,7.986669997,-1.444451389
5887,7800000,68484290.45,6.892094603,7.83559096,-0.943496358
5888,67800064,57687050.94,7.831230104,7.761078338,0.070151766
5889,215496,62473515,5.333439213,7.795695942,-2.462256728
5890,2411145,,6.382223329,#NUM!,#NUM!
5891,1553826,,6.191402384,#NUM!,#NUM!
5892,17137302,,7.23394245,#NUM!,#NUM!
5893,66456,,4.822534197,#NUM!,#NUM!
5894,714766572,356339925,8.854164233,8.551864484,0.302299749
5895,54915,25887224.46,4.739690988,7.413085489,-2.673394501
5896,362637473,256164308.2,8.55947268,8.408518619,0.150954061
5897,137460,,5.13817634,#NUM!,#NUM!
5898,99303,52878494.49,4.996962369,7.723279082,-2.726316713
5899,596000,47811566.4,5.77524626,7.679532972,-1.904286713
5900,3946880,79689997.3,6.596253922,7.901403812,-1.30514989
5901,13809,,4.14016223,#NUM!,#NUM!
5902,61279452,168596677.8,7.787314873,8.226849013,-0.43953414
5903,80383290,80881250.15,7.905165777,7.907847855,-0.002682078
5904,523511,72527694.41,5.718925811,7.860503872,-2.14157806
5905,52164,35999293.31,4.717370886,7.556293975,-2.838923089
5906,2340,,3.369215857,#NUM!,#NUM!
5907,2415472,,6.383002008,#NUM!,#NUM!
5908,3903479,27208386.05,6.591451847,7.434702781,-0.843250934
5909,1938,,3.287353773,#NUM!,#NUM!
5910,17834867,57571170.6,7.251269875,7.76020506,-0.508935185
5911,28831145,117184531.1,7.45986189,8.068870287,-0.609008396
5912,180590,69715958.24,5.256693698,7.843332201,-2.586638503
5913,2627209,70434877.34,6.419494623,7.847787763,-1.428293139
5914,705717432,272481963.4,8.848630845,8.43533776,0.413293085
5915,44030246,87612216.22,7.643751112,7.942564666,-0.298813554
5916,29789000,67527908.81,7.474055924,7.829483301,-0.355427376
5917,427418,52533395.37,5.630852808,7.720435471,-2.089582664
5918,447784,106448539.9,5.651068572,8.027139709,-2.376071137
5919,49100000,157171154.2,7.691081492,8.196372842,-0.50529135
5920,500188435,171162798.1,8.699133646,8.233409377,0.465724269
5921,2681345,68186160.54,6.428352697,7.833696237,-1.40534354
5922,103039258,121311657.8,8.013002723,8.083902538,-0.070899815
5923,101332962,101750254.3,8.005750737,8.007535503,-0.001784766
5924,196781193,103096637.1,8.293983589,8.013244499,0.28073909
5925,2225098,,6.347349143,#NUM!,#NUM!
5926,68896829,64164528.03,7.838199234,7.807295004,0.03090423
5927,4635300,47493667.8,6.666077847,7.67663571,-1.010557863
5928,117831631,160490879.9,8.071261889,8.205450358,-0.134188469
5929,268157400,109184296.3,8.428389786,8.038160179,0.390229607
5930,3000000,16715981.13,6.477121255,7.223131872,-0.746010617
5931,4187,36799983.86,3.621902961,7.565847628,-3.943944667
5932,16505460,79026293.46,7.217627632,7.897771613,-0.68014398
5933,5867686,78796258.85,6.768466865,7.896505598,-1.128038733
5934,3500000,74648408,6.544068044,7.87302055,-1.328952506
5935,9500000,42878877.81,6.977723605,7.632243411,-0.654519806
5936,10429707,94835798.81,7.018272108,7.976972307,-0.958700199
5937,126546825,157386883.5,8.102251253,8.196968536,-0.094717282
5938,747862775,276691702.6,8.873821917,8.441996136,0.431825781
5939,529076069,228804762.2,8.723518118,8.359465059,0.364053059
5940,59209,71362441.17,4.772387726,7.853469698,-3.081081972
5941,258384,39993792.6,5.412265617,7.60199259,-2.189726973
5942,18662027,,7.270958813,#NUM!,#NUM!
5943,45967935,82861458.46,7.662454995,7.918352573,-0.255897579
5944,121179,87422555.02,5.083427364,7.941623495,-2.858196131
5945,123494610,64515773.67,8.091648003,7.80966591,0.281982093
5946,63464861,,7.802533333,#NUM!,#NUM!
5947,44,56958826.49,1.643452676,7.755561033,-6.112108357
5948,16928137,33509820.17,7.228609165,7.525172097,-0.296562932
5949,758539785,360244663.2,8.879978364,8.556597556,0.323380808
5950,4507463,73519378.87,6.65393217,7.866401829,-1.212469659
5951,14947,216730027.8,4.174554035,8.335919087,-4.161365052
5952,14000,,4.146128036,#NUM!,#NUM!
5953,370541256,177847009.5,8.568836569,8.250046567,0.318790002
5954,4878242,45894620.23,6.688263341,7.661761781,-0.97349844
5955,682330139,252952026,8.833994555,8.403038162,0.430956393
5956,38307627,95040367.89,7.58328525,7.977908109,-0.394622859
5957,340911,,5.532641015,#NUM!,#NUM!
5958,1000000,,6,#NUM!,#NUM!
5959,307166834,164665689.2,8.487374321,8.216603116,0.270771205
5960,3430018,36574450.5,6.535296399,7.56317781,-1.027881411
5961,7018189,67590215.74,6.84622506,7.829883833,-0.983658773
5962,30000000,133562765.4,7.477121255,8.125685402,-0.648564148
5963,14836,,4.171316825,#NUM!,#NUM!
5964,6748712,60729115.96,6.829220895,7.783396959,-0.954176064
5965,1338365,43585992.38,6.126574571,7.639346939,-1.512772368
5966,1200000,48815134.37,6.079181246,7.688554489,-1.609373243
5967,500000,,5.698970004,#NUM!,#NUM!
5968,188441614,134753386.4,8.275176815,8.129539688,0.145637127
5969,5809330,,6.764126047,#NUM!,#NUM!
5970,192330738,106655037.7,8.284048698,8.027981373,0.256067325
5971,609123048,176187440.6,8.784705033,8.245974947,0.538730086
5972,103215094,95832811.62,8.013743212,7.98151423,0.032228982
5973,201607,44395217.73,5.304505607,7.64733619,-2.342830583
5974,44349000,51725693.17,7.646883832,7.713706319,-0.066822488
5975,70181428,,7.846222201,#NUM!,#NUM!
5976,67347013,53737351.99,7.828318338,7.730276262,0.098042077
5977,48911,62870384.47,4.689406542,7.798446116,-3.109039574
5978,1091405097,493490942.8,9.037985978,8.693279186,0.344706791
5979,1503616,,6.177136938,#NUM!,#NUM!
5980,645186,34706865.18,5.809684935,7.540415389,-1.730730454
5981,151165787,221105813.7,8.179453509,8.344600162,-0.165146652
5982,23000000,81291503.45,7.361727836,7.910045156,-0.54831732
5983,100525432,,8.002275948,#NUM!,#NUM!
5984,6676471,39994659,6.824546967,7.602001998,-0.777455031
5985,282358,131799449,5.450800097,8.119913595,-2.669113498
5986,13092000,34782787.87,7.117005997,7.541364388,-0.424358392
5987,369330363,207100024.6,8.567415013,8.316180151,0.251234862
5988,710644566,207389588.8,8.85165244,8.316786951,0.534865489
5989,74918,50221412.6,4.874586175,7.700888924,-2.826302749
5990,25312387,46458455.84,7.403333102,7.667064771,-0.263731669
5991,126069509,65592506.98,8.100610061,7.81685423,0.283755831
5992,336472,14740878.36,5.52694893,7.168523363,-1.641574433
5993,108782847,93077114.12,8.036560421,7.968842909,0.067717511
5994,3346257,90875640.38,6.524559293,7.958447484,-1.433888192
5995,773328629,316407795.4,8.888364088,8.500247175,0.388116914
5996,7182,46824586.59,3.856245401,7.670473952,-3.814228551
5997,600896,62698984.57,5.778799313,7.797260507,-2.018461194
5998,2606000,,6.415974411,#NUM!,#NUM!
5999,206172544,181977690.2,8.31423083,8.260018148,0.054212681
6000,32000000,54166692.5,7.505149978,7.733732318,-0.228582339
6001,243400000,199163446,8.386320574,8.299209632,0.087110942
6002,6701,48339962.46,3.826139618,7.684306309,-3.858166691
6003,31554855,64484803.44,7.499066189,7.80945738,-0.310391191
6004,5483299,40178583.71,6.739041928,7.603994624,-0.864952696
6005,270210,72617744.81,5.431701417,7.861042757,-2.42934134
6006,45300000,119145468,7.656098202,8.076077528,-0.419979326
6007,86165646,58390151.15,7.935334148,7.766339599,0.168994549
6008,88273,,4.945827887,#NUM!,#NUM!
6009,2295423,67702985.92,6.360862729,7.830607823,-1.469745094
6010,31911598,39557662.14,7.503948552,7.597230617,-0.093282064
6011,51029361,89344003.81,7.70782013,7.951065411,-0.243245281
6012,88880821,90123707.73,7.948808058,7.95483905,-0.006030993
6013,4571025,326223319.8,6.660013597,8.513515003,-1.853501406
6014,183987723,211433553.5,8.264788845,8.325173909,-0.060385064
6015,477200000,204977118.9,8.678700435,8.311705385,0.36699505
6016,206909,55643303.45,5.315779382,7.745412905,-2.429633524
6017,66980456,128285205.5,7.8259481,8.108176574,-0.282228474
6018,13769,44395217.73,4.1389024,7.64733619,-3.50843379
6019,136621271,108873105.8,8.135518321,8.036920612,0.098597709
6020,70,,1.84509804,#NUM!,#NUM!
6021,9221,41834841.87,3.964778022,7.621538132,-3.65676011
6022,122,,2.086359831,#NUM!,#NUM!
6023,39407616,95874539.1,7.595580163,7.981703289,-0.386123127
6024,78874843,78528186.56,7.896938508,7.895025568,0.001912939
6025,6860853,64098516.92,6.836378114,7.806847981,-0.970469867
6026,102617,42047689.93,5.011219314,7.623742141,-2.612522827
6027,13865435,95888888.2,7.141933499,7.981768283,-0.839834784
6028,265452,94201470.12,5.423986002,7.974057681,-2.550071679
6029,40100000,74810764.07,7.603144373,7.87396409,-0.270819718
6030,2367161,43010675.48,6.374227797,7.633576263,-1.259348466
6031,15447154,110526502.6,7.188848476,8.043466428,-0.854617952
6032,846704,7814778.125,5.927731611,6.892916652,-0.965185041
6033,7523634,17093820,6.87642766,7.232839126,-0.356411466
6034,160602194,112158434.6,8.205751474,8.049831939,0.155919535
6035,1749201,40221515.66,6.242839717,7.604458432,-1.361618715
6036,9318,59371376.85,3.969322706,7.773577121,-3.804254414
6037,169976,,5.230387605,#NUM!,#NUM!
6038,19054534,54433067.78,7.279998332,7.735862811,-0.455864479
6039,5284309,45372339.16,6.722988205,7.65679117,-0.933802965
6040,56386,49826758.96,4.751171287,7.697462639,-2.946291352
6041,88000000,,7.944482672,#NUM!,#NUM!
6042,348319861,143533087.1,8.541978238,8.156952026,0.385026213
6043,53830415,96162526.47,7.731027728,7.983005865,-0.251978137
6044,59744,90772941.73,4.776294296,7.95795641,-3.181662114
6045,73000,,4.86332286,#NUM!,#NUM!
6046,2146041,44365096.19,6.331638015,7.647041427,-1.315403413
6047,53181600,77823988.69,7.725761399,7.891113486,-0.165352087
6048,7527232,57319392.93,6.876635302,7.758301582,-0.88166628
6049,1066981,72211638.66,6.028156686,7.8586072,-1.830450514
6050,1289998,59628279.7,6.110589037,7.77545228,-1.664863243
6051,1359497,15074619.47,6.133378254,7.178246358,-1.044868104
6052,40400,8408247.188,4.606381365,6.924705471,-2.318324106
6053,3442853,44922239.48,6.53691848,7.652461399,-1.115542919
6054,32556119,112907721.6,7.512632627,8.052723644,-0.540091016
6055,11000000,33055352.25,7.041392685,7.51924179,-0.477849104
6056,33821,80832682.92,4.529186444,7.907586994,-3.378400549
6057,108255770,133821676.7,8.034451053,8.126526467,-0.092075414
6058,24186232,100923935.2,7.383568214,8.003994176,-0.620425961
6059,41296320,72538937.52,7.615911353,7.86057119,-0.244659838
6060,332710,40136675.18,5.522065854,7.603541394,-2.081475539
6061,542307423,125658255.6,8.734245549,8.099191026,0.635054523
6062,1826705,39886081.84,6.261668418,7.600821376,-1.339152958
6063,1124445,32505005.31,6.050938218,7.511950241,-1.461012024
6064,7865,146222470.5,3.895698727,8.165014117,-4.26931539
6065,255273813,156008249.6,8.407006265,8.193147564,0.213858701
6066,18612,75065538.77,4.269793044,7.875440606,-3.605647562
6067,215529201,169832604.6,8.333506119,8.23002107,0.103485049
6068,266586800,97117974.87,8.425838642,7.987299618,0.438539024
6069,6399,114438495.9,3.80611211,8.058572141,-4.252460031
6070,1738897,47274114.82,6.240273858,7.674623406,-1.434349547
6071,1075178,59689632.48,6.031480369,7.775898905,-1.744418535
6072,3000000,132560468.4,6.477121255,8.12241403,-1.645292775
6073,3333000,67504822.59,6.522835314,7.8293348,-1.306499487
6074,35926213,35926213,7.55541144,7.55541144,0
6075,88761661,65631937.92,7.948225421,7.817115228,0.131110193
6076,83719388,74396192.16,7.922826045,7.871550708,0.051275337
6077,985007,45829906.4,5.993439317,7.66114897,-1.667709653
6078,2262223,48691525.59,6.354535414,7.687453382,-1.332917968
6079,211817906,122656345.9,8.32596267,8.088690022,0.237272648
6080,42070000,63575042.7,7.623972512,7.803286661,-0.179314148
6081,54837234,56401498.95,7.739075541,7.751290646,-0.012215105
6082,100654149,104115828.1,8.002831681,8.017516758,-0.014685076
6083,19682924,67431904.27,7.294089616,7.828865424,-0.534775809
6084,4453524,33242768.49,6.648703797,7.521697185,-0.872993388
6085,103590271,118907264.3,8.015318969,8.075208388,-0.059889418
6086,38697217,88433320.55,7.587679733,7.946615932,-0.3589362
6087,1964253,82068141.59,6.293197425,7.914174599,-1.620977174
6088,652105443,212373420.7,8.814317825,8.327100162,0.487217663
6089,5169755,69436710.08,6.713469962,7.841589136,-1.128119174
6090,97437106,109883831.2,7.988724376,8.040933793,-0.052209417
6091,4439431,57837792.72,6.64732731,7.762211711,-1.1148844
6092,72287783,84328352.05,7.859064906,7.925973613,-0.066908708
6093,28208,70527760.85,4.450372295,7.848360096,-3.397987801
6094,36869414,72444396.27,7.566666235,7.860004797,-0.293338562
6095,8251,37124526.03,3.916506587,7.569660918,-3.653154331
6096,5405500,76897467.5,6.732835872,7.885912037,-1.153076166
6097,183640,,5.263967284,#NUM!,#NUM!
6098,22896728,51400593.95,7.359773425,7.710968137,-0.351194712
6099,24267,,4.38501609,#NUM!,#NUM!
6100,64227,,4.807717637,#NUM!,#NUM!
6101,12096300,51607466.58,7.082652549,7.71271254,-0.630059991
6102,235432,52725410.85,5.371865492,7.722019973,-2.350154481
6103,9630444,58878732.94,6.98364631,7.769958455,-0.786312145
6104,126546518,350276053.7,8.1022502,8.544410448,-0.442160248
6105,120680,40655508.44,5.081635302,7.609119397,-2.527484095
6106,11486,,4.060168812,#NUM!,#NUM!
6107,8265,53287075.07,3.917242858,7.726621882,-3.809379025
6108,721651,582426,5.858327218,5.765240754,0.093086464
6109,68129518,113929625.4,7.833335316,8.05663667,-0.223301353
6110,5275000,,6.722222464,#NUM!,#NUM!
6111,37473,136269956.5,4.573718463,8.134400117,-3.560681654
6112,5873871,13854358,6.768924404,7.141586406,-0.372662001
6113,760000,60930321.62,5.880813592,7.784833471,-1.904019878
6114,176391,81865599.88,5.246476422,7.913101449,-2.666625026
6115,233555708,100783459.5,8.368390486,8.003389262,0.365001224
6116,11110975,65356455.25,7.04575217,7.815288489,-0.769536319
6117,794452,75249848.82,5.900067663,7.876505632,-1.976437969
6118,752100229,239119142,8.876275721,8.378614344,0.497661377
6119,268031828,274960037.8,8.428186368,8.439269579,-0.011083211
6120,27007072,87185974.67,7.431477502,7.940446627,-0.508969125
6121,8533973,42871413.69,6.931151264,7.632167805,-0.70101654
6122,169837010,121639175.7,8.230032335,8.085073469,0.144958867
6123,15000000,49009524.5,7.176091259,7.690280489,-0.51418923
6124,1189612,,6.075405336,#NUM!,#NUM!
6125,10900434,,7.03744379,#NUM!,#NUM!
6126,123726688,84953600.27,8.092463388,7.929181789,0.163281599
6127,1500000,64394635.7,6.176091259,7.808849691,-1.632758432
6128,52424533,49780851.9,7.71953457,7.697062324,0.022472246
6129,30127963,48772135.26,7.478969769,7.68817177,-0.209202
6130,16000000,107081658.3,7.204119983,8.029715088,-0.825595106
6131,7171,15698445.09,3.855579723,7.195856638,-3.340276916
6132,3721345,148991458.2,6.570699935,8.173161371,-1.602461436
6133,31244858,51820514.64,7.494778555,7.714501722,-0.219723166
6134,2756,3679016.895,3.440279213,6.565731782,-3.125452569
6135,561085,114628282.4,5.749028658,8.059291785,-2.310263126
6136,857522,49028338.7,5.933245271,7.690447178,-1.757201907
6137,14618727,66991691.85,7.164909556,7.826020946,-0.66111139
6138,29494,39306593.51,4.469733676,7.594465407,-3.124731732
6139,93820758,100194401.6,7.972298937,8.000843456,-0.028544518
6140,2608000,,6.416307587,#NUM!,#NUM!
6141,1513528810,330413190.9,9.179990692,8.519057377,0.660933315
6142,3003169,41523244.24,6.477579772,7.618291278,-1.140711506
6143,4214668,,6.62476337,#NUM!,#NUM!
6144,107670357,102080576.5,8.032096153,8.008943114,0.023153039
6145,170000,58317644.64,5.230448921,7.765799975,-2.535351054
6146,373552094,434832938.5,8.572351175,8.638322434,-0.065971259
6147,21571189,51320516.88,7.333874084,7.710291022,-0.376416938
6148,1625847,74365638.81,6.211079674,7.871372313,-1.660292639
6149,15520023,28151931.92,7.190892361,7.449508204,-0.258615843
6150,43884652,37342413.04,7.642312659,7.572202378,0.07011028
6151,259207227,216654090.4,8.413647106,8.335766893,0.077880213
6152,311256926,114549420.6,8.493119024,8.058992897,0.434126127
6153,1851517,58483555.29,6.267527704,7.767033766,-1.499506062
6154,3302463,,6.518837961,#NUM!,#NUM!
6155,1310673,,6.117494353,#NUM!,#NUM!
6156,2450846,47203726.28,6.389316023,7.673976283,-1.28466026
6157,457163,123513062,5.660071074,8.091712888,-2.431641814
6158,350006,25303384.53,5.544075489,7.403178615,-1.859103126
6159,956019788,468917433.7,8.980466882,8.671096379,0.309370502
6160,66787908,71052426.95,7.82469784,7.851578917,-0.026881077
6161,163442937,70839758.53,8.213366158,7.850277072,0.363089086
6162,1171559,168972047.9,6.068764165,8.227814868,-2.159050703
6163,7888102,23288622.33,6.896972518,7.367143798,-0.47017128
6164,27187375,225680223.9,7.434367278,8.353493504,-0.919126226
6165,395000,50011393.55,5.596597096,7.699068956,-2.102471861
6166,3494070,53237549.04,6.543331601,7.726218053,-1.182886452
6167,12007070,61496334.44,7.079437043,7.78884923,-0.709412187
6168,52501541,45549205.91,7.720172051,7.65848081,0.061691241
6169,25434291,48678331.47,7.405419636,7.687335684,-0.281916048
6170,28883511,52792147.06,7.460649984,7.722569325,-0.261919341
6171,212902372,170019760.5,8.3281805,8.2304994,0.0976811
6172,461162,21394456.08,5.663853514,7.33030125,-1.666447736
6173,12342632,77497253.13,7.091407781,7.889286309,-0.797878529
6174,414351546,253351001.6,8.617368964,8.403722626,0.213646338
6175,349424282,237197945.3,8.543353081,8.375110923,0.168242159
6176,12666,,4.102639484,#NUM!,#NUM!
6177,53213633,88862272.3,7.72602291,7.948717414,-0.222694504
6178,2390525,,6.37849329,#NUM!,#NUM!
6179,114178613,246502652.5,8.057584763,8.391821597,-0.334236834
6180,4684165,,6.670632185,#NUM!,#NUM!
6181,10743767,,7.031156581,#NUM!,#NUM!
6182,9216,106848696.8,3.964542466,8.028769229,-4.064226763
6183,133821816,113942662,8.126526919,8.056686361,0.069840558
6184,120000000,117128997.7,8.079181246,8.068664427,0.010516819
6185,92100,,4.96425963,#NUM!,#NUM!
6186,73706,78418927.41,4.867502843,7.894420898,-3.026918055
6187,1645711,1645711,6.216353572,6.216353572,0
6188,12000000,61680317.97,7.079181246,7.790146604,-0.710965358
6189,55282,,4.742583747,#NUM!,#NUM!
6190,9195,86387448.1,3.963551734,7.936450645,-3.972898911
6191,104399548,154972397.2,8.018698618,8.190254351,-0.171555733
6192,1059804,40486613.74,6.025225554,7.607311454,-1.5820859
6193,108154,,5.034042586,#NUM!,#NUM!
6194,1359910,37949201.64,6.133510167,7.579202644,-1.445692477
6195,325771424,106009969.3,8.512912986,8.025346709,0.487566278
6196,17752940,103381104.3,7.249270285,8.014441167,-0.765170882
6197,440603537,209284351,8.644047979,8.320736756,0.323311223
6198,15504,,4.19044376,#NUM!,#NUM!
6199,26501323,113802834.1,7.423267555,8.056153078,-0.632885522
6200,30955,365444445.6,4.490730808,8.562821365,-4.072090557
6201,2483130,60503035.12,6.394999457,7.781777161,-1.386777705
6202,34592118,139250979.4,7.538977154,8.143798258,-0.604821105
6203,98441954,104799484.2,7.993180226,8.020359145,-0.02717892
6204,10000000,45478815.88,7,7.657809149,-0.657809149
6205,1,,0,#NUM!,#NUM!
6206,32230907,80634992.49,7.508272527,7.90652355,-0.398251023
6207,23000000,115490613.8,7.361727836,8.06254669,-0.700818854
6208,694600,40140834.59,5.841734779,7.603586398,-1.761851619
6209,16337881,,7.213195728,#NUM!,#NUM!
6210,1675381,,6.224113586,#NUM!,#NUM!
6211,7205,48499895.4,3.857633985,7.685740802,-3.828106817
6212,14674076,91384722.17,7.166550764,7.960873596,-0.794322832
6213,26055,,4.415891078,#NUM!,#NUM!
6214,48965210,59188251.99,7.689887621,7.772235514,-0.082347893
6215,1262091,79534975.5,6.10109067,7.900558152,-1.799467482
6216,2228951,82947172.9,6.348100521,7.918801588,-1.570701067
6217,3558669,148084223.5,6.551287595,8.170508792,-1.619221197
6218,809000,,5.907948522,#NUM!,#NUM!
6219,14944,46409036.03,4.174466859,7.666602548,-3.492135689
6220,12200000,114872782.7,7.086359831,8.060217142,-0.973857311
6221,25781,21871181.87,4.411299759,7.339872252,-2.928572493
6222,11276,,4.052155067,#NUM!,#NUM!
6223,5200000,36499822.87,6.716003344,7.562290757,-0.846287413
6224,17011,,4.230729845,#NUM!,#NUM!
6225,15172408,57050465.81,7.181054513,7.756259195,-0.575204682
6226,11672363,97301677.13,7.067158785,7.988120326,-0.920961541
6227,378858340,171235570.4,8.578476852,8.233593985,0.344882867
6228,104303851,227430643.3,8.018300343,8.35684898,-0.338548636
6229,2068223624,466468096.1,9.315597494,8.668821946,0.646775549
6230,94061311,77642170.62,7.973411028,7.890097668,0.083313359
6231,433677183,354589623.1,8.637166573,8.549726022,0.087440551
6232,1405403694,387673713.4,9.147801091,8.588466354,0.559334737
6233,794191988,302876266.1,8.899925501,8.481265243,0.418660259
6234,519311965,402950611.3,8.715428329,8.605251819,0.11017651
6235,167977596,252521137.1,8.225251362,8.402297736,-0.177046375
6236,783112979,316680588.1,8.893824422,8.500621443,0.393202979
6237,863416141,247090921,8.936220163,8.392856788,0.543363375
6238,1153304495,351418171.8,9.061943985,8.545824215,0.51611977
6239,677718395,393309496.8,8.831049274,8.594734433,0.236314841
6240,543934787,307331449.3,8.735546835,8.487607004,0.247939831
6241,3370574,78757920.9,6.527703866,7.896294243,-1.368590376
6242,12212123,66241407.29,7.08679117,7.82112955,-0.734338381
6243,23598,92560198,4.372875197,7.966424275,-3.593549078
6244,2691899,67249886.66,6.430058761,7.827691557,-1.397632796
6245,2189047,78608824.75,6.340255086,7.895471303,-1.555216217
6246,29193330,71715025.29,7.465283637,7.855610156,-0.390326519
6247,5099316,81485041.1,6.707511926,7.911077889,-1.203565963
6248,4000000,,6.602059991,#NUM!,#NUM!
6249,2360281,57668802.34,6.37296371,7.760940932,-1.387977222
6250,12400000,,7.093421685,#NUM!,#NUM!
6251,1750000,62581710.27,6.243038049,7.796447428,-1.553409379
6252,404,,2.606381365,#NUM!,#NUM!
6253,1328001,113979603.6,6.123198402,8.056827142,-1.93362874
6254,39171130,47185396.31,7.5929661,7.673807607,-0.080841507
6255,12000,95284526.09,4.079181246,7.979022378,-3.899841132
6256,1400000,41094952.99,6.146128036,7.613788488,-1.467660452
6257,133771,96226324.31,5.126361974,7.983293897,-2.856931923
6258,4200000,4200000,6.62324929,6.62324929,0
6259,1142944,45685542.22,6.058024952,7.659778784,-1.601753832
6260,1705030,40160220.06,6.231732025,7.603796084,-1.372064059
6261,3367646,47804059.01,6.527326433,7.679464774,-1.152138341
6262,928391,67673628.9,5.967730922,7.830419466,-1.862688544
6263,30418560,59212161.5,7.483138651,7.772410915,-0.289272264
6264,571006128,201265149.3,8.756640769,8.30376858,0.452872189
6265,33621,,4.526610627,#NUM!,#NUM!
6266,13603453,163928837.9,7.13364916,8.21465536,-1.0810062
6267,43528634,85457532.37,7.638775038,7.931750348,-0.29297531
6268,1169603,82466290.59,6.068038474,7.91627646,-1.848237986
6269,3,,0.477121255,#NUM!,#NUM!
6270,11,62690771.09,1.041392685,7.797203612,-6.755810926
6271,32248241,104270721.5,7.508506031,8.018162379,-0.509656348
6272,62076141,86159938.8,7.792924711,7.935305382,-0.142380671
6273,31309,86802996.51,4.495669197,7.938534718,-3.442865521
6274,3002884,,6.477538556,#NUM!,#NUM!
6275,7449681,57074402.78,6.872137676,7.756441376,-0.884303699
6276,130541,39401425.77,5.115746935,7.595511937,-2.479765002
6277,2500431,72306181.51,6.398014875,7.859175427,-1.461160552
6278,35991087,90860545.95,7.556194963,7.958375342,-0.402180379
6279,4719695,39680557.18,6.673913934,7.598577762,-0.924663828
6280,3214116,40235145.08,6.507061547,7.604605572,-1.097544025
6281,411115,41867774.31,5.613963323,7.621879874,-2.007916552
6282,1411927,47549533.52,6.149812243,7.677146261,-1.527334017
6283,53086,37253281.7,4.724980003,7.571164536,-2.846184534
6284,65460,60215558.75,4.815976001,7.779708721,-2.96373272
6285,60765,48748050.13,4.783653502,7.687957249,-2.904303747
6286,615816,21056242.69,5.789450968,7.323380878,-1.533929909
6287,771317,69390283.5,5.887232903,7.841298662,-1.954065758
6288,1477002,52950649.01,6.169381083,7.723871288,-1.554490204
6289,17986781,53544426.42,7.254953447,7.728714271,-0.473760824
6290,1100000,,6.041392685,#NUM!,#NUM!
6291,104507,26621107.05,5.019145381,7.425226112,-2.406080731
6292,643557,,5.808587019,#NUM!,#NUM!
6293,121461,66903047.71,5.084436852,7.825445902,-2.74100905
6294,5000000,50207931.78,6.698970004,7.700772332,-1.001802327
6295,7211180,,6.858006336,#NUM!,#NUM!
6296,10076790,92762884.07,7.003322208,7.967374243,-0.964052035
